Time,VWC_1,VWC_1_RAW,VWC_2,VWC_2_RAW
8/11/19 13:45,0.28,1.99 K,0.53,2.71 K
8/11/19 13:50,0.27,1.98 K,0.53,2.71 K
8/11/19 13:55,0.28,1.99 K,0.53,2.71 K
8/11/19 14:00,0.27,1.98 K,0.53,2.71 K
8/11/19 14:05,0.27,1.98 K,0.53,2.71 K
8/11/19 14:10,0.27,1.98 K,0.53,2.71 K
8/11/19 14:15,0.27,1.98 K,0.53,2.71 K
8/11/19 14:20,0.27,1.98 K,0.53,2.70 K
8/11/19 14:25,0.27,1.98 K,0.53,2.70 K
8/11/19 14:30,0.27,1.98 K,0.53,2.71 K
8/11/19 14:35,0.27,1.98 K,0.53,2.71 K
8/11/19 14:40,0.27,1.97 K,0.53,2.71 K
8/11/19 14:45,0.27,1.98 K,0.53,2.70 K
8/11/19 14:50,0.27,1.97 K,0.53,2.71 K
8/11/19 14:55,0.27,1.98 K,0.53,2.71 K
8/11/19 15:00,0.27,1.97 K,0.53,2.71 K
8/11/19 15:05,0.27,1.97 K,0.53,2.70 K
8/11/19 15:10,0.27,1.98 K,0.53,2.70 K
8/11/19 15:15,0.27,1.97 K,0.53,2.71 K
8/11/19 15:20,0.27,1.97 K,0.53,2.71 K
8/11/19 15:25,0.27,1.98 K,0.53,2.70 K
8/11/19 15:30,0.27,1.97 K,0.53,2.71 K
8/11/19 15:35,0.27,1.97 K,0.53,2.71 K
8/11/19 15:40,0.27,1.97 K,0.53,2.71 K
8/11/19 15:45,0.27,1.97 K,0.53,2.71 K
8/11/19 15:50,0.27,1.97 K,0.53,2.71 K
8/11/19 15:55,0.27,1.97 K,0.53,2.71 K
8/11/19 16:00,0.27,1.97 K,0.53,2.71 K
8/11/19 16:05,0.27,1.97 K,0.53,2.71 K
8/11/19 16:10,0.27,1.97 K,0.53,2.71 K
8/11/19 16:15,0.27,1.97 K,0.53,2.71 K
8/11/19 16:20,0.27,1.96 K,0.53,2.71 K
8/11/19 16:25,0.27,1.97 K,0.53,2.71 K
8/11/19 16:30,0.27,1.96 K,0.53,2.71 K
8/11/19 16:35,0.27,1.96 K,0.53,2.71 K
8/11/19 16:40,0.27,1.96 K,0.53,2.71 K
8/11/19 16:45,0.27,1.96 K,0.53,2.71 K
8/11/19 16:50,0.27,1.96 K,0.53,2.71 K
8/11/19 16:55,0.27,1.96 K,0.53,2.71 K
8/11/19 17:00,0.27,1.96 K,0.53,2.71 K
8/11/19 17:05,0.27,1.96 K,0.53,2.71 K
8/11/19 17:10,0.26,1.96 K,0.53,2.71 K
8/11/19 17:15,0.26,1.96 K,0.53,2.71 K
8/11/19 17:20,0.26,1.96 K,0.53,2.71 K
8/11/19 17:25,0.26,1.95 K,0.53,2.71 K
8/11/19 17:30,0.26,1.96 K,0.53,2.71 K
8/11/19 17:35,0.26,1.95 K,0.53,2.71 K
8/11/19 17:40,0.26,1.95 K,0.53,2.71 K
8/11/19 17:45,0.26,1.95 K,0.53,2.71 K
8/11/19 17:50,0.26,1.95 K,0.53,2.71 K
8/11/19 17:55,0.26,1.95 K,0.53,2.71 K
8/11/19 18:00,0.26,1.95 K,0.53,2.71 K
8/11/19 18:05,0.26,1.95 K,0.53,2.71 K
8/11/19 18:10,0.26,1.95 K,0.53,2.71 K
8/11/19 18:15,0.26,1.95 K,0.53,2.71 K
8/11/19 18:20,0.26,1.95 K,0.53,2.71 K
8/11/19 18:25,0.26,1.95 K,0.53,2.71 K
8/11/19 18:30,0.26,1.95 K,0.53,2.71 K
8/11/19 18:35,0.26,1.95 K,0.53,2.71 K
8/11/19 18:40,0.26,1.94 K,0.53,2.71 K
8/11/19 18:45,0.26,1.95 K,0.53,2.71 K
8/11/19 18:50,0.26,1.95 K,0.53,2.71 K
8/11/19 18:55,0.26,1.95 K,0.53,2.71 K
8/11/19 19:00,0.26,1.95 K,0.53,2.71 K
8/11/19 19:05,0.26,1.94 K,0.53,2.71 K
8/11/19 19:10,0.26,1.94 K,0.53,2.71 K
8/11/19 19:15,0.26,1.94 K,0.53,2.71 K
8/11/19 19:20,0.26,1.94 K,0.53,2.71 K
8/11/19 19:25,0.26,1.94 K,0.53,2.71 K
8/11/19 19:30,0.26,1.94 K,0.53,2.71 K
8/11/19 19:35,0.26,1.94 K,0.53,2.71 K
8/11/19 19:40,0.26,1.94 K,0.53,2.71 K
8/11/19 19:45,0.26,1.94 K,0.53,2.71 K
8/11/19 19:50,0.26,1.94 K,0.53,2.71 K
8/11/19 19:55,0.26,1.94 K,0.53,2.71 K
8/11/19 20:00,0.26,1.94 K,0.53,2.71 K
8/11/19 20:05,0.26,1.94 K,0.53,2.71 K
8/11/19 20:10,0.26,1.94 K,0.53,2.71 K
8/11/19 20:15,0.26,1.94 K,0.52,2.69 K
8/11/19 20:20,0.26,1.94 K,0.51,2.65 K
8/11/19 20:25,0.26,1.94 K,0.51,2.66 K
8/11/19 20:30,0.26,1.94 K,0.51,2.66 K
8/11/19 20:35,0.26,1.94 K,0.51,2.65 K
8/11/19 20:40,0.26,1.94 K,0.51,2.65 K
8/11/19 20:45,0.26,1.94 K,0.51,2.65 K
8/11/19 20:50,0.26,1.94 K,0.51,2.65 K
8/11/19 20:55,0.26,1.93 K,0.51,2.65 K
8/11/19 21:00,0.26,1.93 K,0.51,2.65 K
8/11/19 21:05,0.26,1.94 K,0.51,2.65 K
8/11/19 21:10,0.26,1.93 K,0.49,2.59 K
8/11/19 21:15,0.26,1.94 K,0.48,2.57 K
8/11/19 21:20,0.26,1.93 K,0.48,2.57 K
8/11/19 21:25,0.26,1.93 K,0.48,2.57 K
8/11/19 21:30,0.26,1.93 K,0.48,2.56 K
8/11/19 21:35,0.26,1.93 K,0.48,2.56 K
8/11/19 21:40,0.26,1.93 K,0.48,2.55 K
8/11/19 21:45,0.26,1.93 K,0.47,2.55 K
8/11/19 21:50,0.25,1.93 K,0.48,2.55 K
8/11/19 21:55,0.25,1.93 K,0.47,2.55 K
8/11/19 22:00,0.26,1.93 K,0.47,2.54 K
8/11/19 22:05,0.25,1.93 K,0.47,2.54 K
8/11/19 22:10,0.25,1.93 K,0.47,2.54 K
8/11/19 22:15,0.25,1.93 K,0.47,2.53 K
8/11/19 22:20,0.25,1.93 K,0.47,2.53 K
8/11/19 22:25,0.25,1.93 K,0.47,2.53 K
8/11/19 22:30,0.25,1.93 K,0.47,2.52 K
8/11/19 22:35,0.25,1.93 K,0.47,2.52 K
8/11/19 22:40,0.25,1.93 K,0.46,2.52 K
8/11/19 22:45,0.25,1.93 K,0.46,2.51 K
8/11/19 22:50,0.25,1.93 K,0.46,2.51 K
8/11/19 22:55,0.25,1.93 K,0.46,2.51 K
8/11/19 23:00,0.25,1.93 K,0.45,2.49 K
8/11/19 23:05,0.26,1.93 K,0.45,2.49 K
8/11/19 23:10,0.25,1.93 K,0.45,2.48 K
8/11/19 23:15,0.25,1.93 K,0.45,2.48 K
8/11/19 23:20,0.25,1.93 K,0.45,2.47 K
8/11/19 23:25,0.25,1.93 K,0.45,2.47 K
8/11/19 23:30,0.25,1.93 K,0.44,2.46 K
8/11/19 23:35,0.25,1.93 K,0.44,2.45 K
8/11/19 23:40,0.25,1.93 K,0.44,2.45 K
8/11/19 23:45,0.25,1.92 K,0.44,2.45 K
8/11/19 23:50,0.25,1.92 K,0.44,2.44 K
8/11/19 23:55,0.25,1.93 K,0.44,2.44 K
8/12/19 0:00,0.25,1.93 K,0.43,2.43 K
8/12/19 0:05,0.25,1.92 K,0.43,2.42 K
8/12/19 0:10,0.25,1.93 K,0.43,2.42 K
8/12/19 0:15,0.25,1.93 K,0.43,2.41 K
8/12/19 0:20,0.25,1.93 K,0.42,2.41 K
8/12/19 0:25,0.25,1.92 K,0.42,2.41 K
8/12/19 0:30,0.25,1.93 K,0.42,2.40 K
8/12/19 0:35,0.25,1.93 K,0.42,2.40 K
8/12/19 0:40,0.25,1.93 K,0.42,2.39 K
8/12/19 0:45,0.25,1.92 K,0.41,2.38 K
8/12/19 0:50,0.25,1.93 K,0.42,2.38 K
8/12/19 0:55,0.25,1.93 K,0.41,2.37 K
8/12/19 1:00,0.25,1.92 K,0.41,2.36 K
8/12/19 1:05,0.25,1.92 K,0.41,2.36 K
8/12/19 1:10,0.25,1.92 K,0.41,2.36 K
8/12/19 1:15,0.25,1.92 K,0.41,2.35 K
8/12/19 1:20,0.25,1.92 K,0.4,2.34 K
8/12/19 1:25,0.25,1.92 K,0.4,2.34 K
8/12/19 1:30,0.25,1.92 K,0.4,2.34 K
8/12/19 1:35,0.25,1.92 K,0.4,2.33 K
8/12/19 1:40,0.25,1.92 K,0.4,2.33 K
8/12/19 1:45,0.25,1.92 K,0.39,2.32 K
8/12/19 1:50,0.25,1.92 K,0.39,2.31 K
8/12/19 1:55,0.25,1.92 K,0.39,2.32 K
8/12/19 2:00,0.25,1.92 K,0.39,2.30 K
8/12/19 2:05,0.25,1.92 K,0.38,2.30 K
8/12/19 2:10,0.25,1.92 K,0.38,2.28 K
8/12/19 2:15,0.25,1.91 K,0.38,2.29 K
8/12/19 2:20,0.25,1.92 K,0.38,2.27 K
8/12/19 2:25,0.25,1.92 K,0.38,2.27 K
8/12/19 2:30,0.25,1.92 K,0.38,2.27 K
8/12/19 2:35,0.25,1.92 K,0.38,2.27 K
8/12/19 2:40,0.25,1.92 K,0.37,2.26 K
8/12/19 2:45,0.25,1.92 K,0.38,2.27 K
8/12/19 2:50,0.25,1.92 K,0.37,2.26 K
8/12/19 2:55,0.25,1.92 K,0.37,2.26 K
8/12/19 3:00,0.25,1.92 K,0.37,2.26 K
8/12/19 3:05,0.25,1.92 K,0.37,2.25 K
8/12/19 3:10,0.25,1.92 K,0.37,2.24 K
8/12/19 3:15,0.25,1.92 K,0.37,2.24 K
8/12/19 3:20,0.25,1.92 K,0.36,2.23 K
8/12/19 3:25,0.25,1.92 K,0.36,2.24 K
8/12/19 3:30,0.25,1.91 K,0.36,2.23 K
8/12/19 3:35,0.25,1.91 K,0.36,2.23 K
8/12/19 3:40,0.25,1.91 K,0.36,2.23 K
8/12/19 3:45,0.25,1.91 K,0.36,2.23 K
8/12/19 3:50,0.25,1.91 K,0.36,2.21 K
8/12/19 3:55,0.25,1.91 K,0.35,2.21 K
8/12/19 4:00,0.25,1.91 K,0.35,2.20 K
8/12/19 4:05,0.25,1.91 K,0.35,2.21 K
8/12/19 4:10,0.25,1.91 K,0.35,2.20 K
8/12/19 4:15,0.25,1.91 K,0.35,2.20 K
8/12/19 4:20,0.25,1.91 K,0.35,2.19 K
8/12/19 4:25,0.25,1.91 K,0.35,2.19 K
8/12/19 4:30,0.25,1.91 K,0.35,2.19 K
8/12/19 4:35,0.25,1.91 K,0.35,2.20 K
8/12/19 4:40,0.25,1.91 K,0.35,2.19 K
8/12/19 4:45,0.25,1.91 K,0.35,2.19 K
8/12/19 4:50,0.25,1.91 K,0.35,2.19 K
8/12/19 4:55,0.25,1.90 K,0.34,2.18 K
8/12/19 5:00,0.25,1.91 K,0.35,2.18 K
8/12/19 5:05,0.25,1.91 K,0.34,2.18 K
8/12/19 5:10,0.25,1.91 K,0.34,2.18 K
8/12/19 5:15,0.25,1.91 K,0.35,2.19 K
8/12/19 5:20,0.25,1.90 K,0.35,2.19 K
8/12/19 5:25,0.25,1.91 K,0.34,2.18 K
8/12/19 5:30,0.25,1.90 K,0.34,2.17 K
8/12/19 5:35,0.25,1.91 K,0.34,2.17 K
8/12/19 5:40,0.25,1.91 K,0.34,2.17 K
8/12/19 5:45,0.25,1.91 K,0.34,2.17 K
8/12/19 5:50,0.25,1.91 K,0.34,2.17 K
8/12/19 5:55,0.25,1.90 K,0.34,2.17 K
8/12/19 6:00,0.25,1.91 K,0.34,2.17 K
8/12/19 6:05,0.24,1.90 K,0.34,2.17 K
8/12/19 6:10,0.25,1.90 K,0.34,2.16 K
8/12/19 6:15,0.25,1.90 K,0.34,2.16 K
8/12/19 6:20,0.25,1.90 K,0.34,2.16 K
8/12/19 6:25,0.24,1.90 K,0.34,2.16 K
8/12/19 6:30,0.25,1.90 K,0.34,2.16 K
8/12/19 6:35,0.25,1.91 K,0.34,2.16 K
8/12/19 6:40,0.25,1.91 K,0.33,2.15 K
8/12/19 6:45,0.24,1.90 K,0.34,2.16 K
8/12/19 6:50,0.25,1.90 K,0.33,2.14 K
8/12/19 6:55,0.25,1.90 K,0.34,2.16 K
8/12/19 7:00,0.25,1.90 K,0.33,2.15 K
8/12/19 7:05,0.25,1.91 K,0.33,2.15 K
8/12/19 7:10,0.25,1.90 K,0.33,2.15 K
8/12/19 7:15,0.24,1.90 K,0.33,2.15 K
8/12/19 7:20,0.25,1.91 K,0.33,2.14 K
8/12/19 7:25,0.25,1.91 K,0.33,2.15 K
8/12/19 7:30,0.25,1.90 K,0.33,2.15 K
8/12/19 7:35,0.25,1.90 K,0.33,2.15 K
8/12/19 7:40,0.25,1.90 K,0.33,2.15 K
8/12/19 7:45,0.25,1.90 K,0.33,2.14 K
8/12/19 7:50,0.25,1.90 K,0.33,2.15 K
8/12/19 7:55,0.24,1.90 K,0.33,2.14 K
8/12/19 8:00,0.25,1.90 K,0.33,2.14 K
8/12/19 8:05,0.25,1.90 K,0.33,2.14 K
8/12/19 8:10,0.25,1.90 K,0.33,2.14 K
8/12/19 8:15,0.25,1.90 K,0.33,2.14 K
8/12/19 8:20,0.25,1.90 K,0.33,2.14 K
8/12/19 8:25,0.25,1.91 K,0.33,2.14 K
8/12/19 8:30,0.24,1.90 K,0.33,2.14 K
8/12/19 8:35,0.25,1.91 K,0.33,2.14 K
8/12/19 8:40,0.24,1.90 K,0.33,2.14 K
8/12/19 8:45,0.24,1.90 K,0.33,2.13 K
8/12/19 8:50,0.24,1.90 K,0.33,2.13 K
8/12/19 8:55,0.24,1.90 K,0.33,2.13 K
8/12/19 9:00,0.24,1.90 K,0.33,2.14 K
8/12/19 9:05,0.24,1.90 K,0.33,2.13 K
8/12/19 9:10,0.24,1.90 K,0.33,2.14 K
8/12/19 9:15,0.24,1.90 K,0.33,2.13 K
8/12/19 9:20,0.25,1.91 K,0.33,2.13 K
8/12/19 9:25,0.24,1.90 K,0.32,2.12 K
8/12/19 9:30,0.25,1.90 K,0.33,2.13 K
8/12/19 9:35,0.25,1.91 K,0.33,2.13 K
8/12/19 9:40,0.25,1.91 K,0.33,2.13 K
8/12/19 9:45,0.24,1.90 K,0.33,2.13 K
8/12/19 9:50,0.25,1.90 K,0.33,2.13 K
8/12/19 9:55,0.25,1.90 K,0.33,2.13 K
8/12/19 10:00,0.25,1.90 K,0.32,2.12 K
8/12/19 10:05,0.24,1.90 K,0.33,2.13 K
8/12/19 10:10,0.25,1.90 K,0.33,2.14 K
8/12/19 10:15,0.25,1.90 K,0.33,2.13 K
8/12/19 10:20,0.24,1.90 K,0.33,2.13 K
8/12/19 10:25,0.25,1.90 K,0.33,2.13 K
8/12/19 10:30,0.25,1.90 K,0.32,2.13 K
8/12/19 10:35,0.24,1.90 K,0.33,2.13 K
8/12/19 10:40,0.24,1.90 K,0.32,2.13 K
8/12/19 10:45,0.25,1.90 K,0.32,2.12 K
8/12/19 10:50,0.24,1.90 K,0.33,2.13 K
8/12/19 10:55,0.24,1.90 K,0.33,2.13 K
8/12/19 11:00,0.24,1.90 K,0.33,2.13 K
8/12/19 11:05,0.24,1.90 K,0.33,2.13 K
8/12/19 11:10,0.24,1.90 K,0.33,2.13 K
8/12/19 11:15,0.25,1.90 K,0.32,2.13 K
8/12/19 11:20,0.24,1.90 K,0.33,2.13 K
8/12/19 11:25,0.24,1.90 K,0.32,2.12 K
8/12/19 11:30,0.24,1.90 K,0.33,2.13 K
8/12/19 11:35,0.24,1.90 K,0.33,2.13 K
8/12/19 11:40,0.24,1.90 K,0.33,2.13 K
8/12/19 11:45,0.24,1.89 K,0.32,2.12 K
8/12/19 11:50,0.24,1.90 K,0.32,2.12 K
8/12/19 11:55,0.24,1.90 K,0.33,2.13 K
8/12/19 12:00,0.24,1.90 K,0.33,2.13 K
8/12/19 12:05,0.24,1.90 K,0.33,2.13 K
8/12/19 12:10,0.23,1.86 K,0.33,2.13 K
8/12/19 12:15,0.24,1.90 K,0.32,2.12 K
8/12/19 12:20,0.24,1.90 K,0.32,2.12 K
8/12/19 12:25,0.24,1.90 K,0.32,2.12 K
8/12/19 12:30,0.24,1.90 K,0.33,2.13 K
8/12/19 12:35,0.24,1.90 K,0.32,2.13 K
8/12/19 12:40,0.24,1.90 K,0.32,2.12 K
8/12/19 12:45,0.24,1.89 K,0.32,2.12 K
8/12/19 12:50,0.24,1.89 K,0.33,2.13 K
8/12/19 12:55,0.24,1.90 K,0.32,2.12 K
8/12/19 13:00,0.24,1.89 K,0.33,2.13 K
8/12/19 13:05,0.24,1.89 K,0.32,2.12 K
8/12/19 13:10,0.24,1.89 K,0.33,2.13 K
8/12/19 13:15,0.24,1.89 K,0.32,2.13 K
8/12/19 13:20,0.24,1.89 K,0.32,2.12 K
8/12/19 13:25,0.24,1.89 K,0.32,2.12 K
8/12/19 13:30,0.24,1.89 K,0.32,2.12 K
8/12/19 13:35,0.24,1.89 K,0.32,2.11 K
8/12/19 13:40,0.24,1.89 K,0.32,2.12 K
8/12/19 13:45,0.24,1.89 K,0.32,2.12 K
8/12/19 13:50,0.24,1.89 K,0.32,2.12 K
8/12/19 13:55,0.24,1.89 K,0.32,2.12 K
8/12/19 14:00,0.24,1.89 K,0.32,2.13 K
8/12/19 14:05,0.24,1.89 K,0.32,2.12 K
8/12/19 14:10,0.24,1.89 K,0.32,2.12 K
8/12/19 14:15,0.24,1.89 K,0.32,2.12 K
8/12/19 14:20,0.24,1.89 K,0.32,2.13 K
8/12/19 14:25,0.24,1.89 K,0.32,2.12 K
8/12/19 14:30,0.24,1.89 K,0.32,2.12 K
8/12/19 14:35,0.24,1.88 K,0.33,2.13 K
8/12/19 14:40,0.24,1.89 K,0.32,2.12 K
8/12/19 14:45,0.24,1.89 K,0.32,2.12 K
8/12/19 14:50,0.24,1.89 K,0.32,2.12 K
8/12/19 14:55,0.24,1.88 K,0.32,2.12 K
8/12/19 15:00,0.24,1.88 K,0.32,2.12 K
8/12/19 15:05,0.24,1.88 K,0.32,2.12 K
8/12/19 15:10,0.24,1.88 K,0.32,2.12 K
8/12/19 15:15,0.24,1.89 K,0.32,2.12 K
8/12/19 15:20,0.24,1.89 K,0.32,2.12 K
8/12/19 15:25,0.24,1.88 K,0.32,2.11 K
8/12/19 15:30,0.24,1.88 K,0.32,2.12 K
8/12/19 15:35,0.24,1.88 K,0.32,2.12 K
8/12/19 15:40,0.24,1.88 K,0.32,2.12 K
8/12/19 15:45,0.24,1.88 K,0.32,2.12 K
8/12/19 15:50,0.24,1.88 K,0.32,2.12 K
8/12/19 15:55,0.24,1.88 K,0.32,2.12 K
8/12/19 16:00,0.24,1.88 K,0.32,2.12 K
8/12/19 16:05,0.24,1.88 K,0.32,2.12 K
8/12/19 16:10,0.24,1.88 K,0.32,2.12 K
8/12/19 16:15,0.24,1.88 K,0.32,2.12 K
8/12/19 16:20,0.24,1.88 K,0.32,2.11 K
8/12/19 16:25,0.24,1.88 K,0.32,2.12 K
8/12/19 16:30,0.24,1.88 K,0.32,2.11 K
8/12/19 16:35,0.24,1.88 K,0.32,2.12 K
8/12/19 16:40,0.24,1.88 K,0.32,2.11 K
8/12/19 16:45,0.24,1.88 K,0.32,2.12 K
8/12/19 16:50,0.24,1.88 K,0.32,2.11 K
8/12/19 16:55,0.24,1.88 K,0.32,2.12 K
8/12/19 17:00,0.24,1.88 K,0.32,2.11 K
8/12/19 17:05,0.24,1.88 K,0.32,2.11 K
8/12/19 17:10,0.24,1.88 K,0.32,2.11 K
8/12/19 17:15,0.24,1.88 K,0.32,2.11 K
8/12/19 17:20,0.24,1.88 K,0.32,2.11 K
8/12/19 17:25,0.24,1.88 K,0.32,2.11 K
8/12/19 17:30,0.24,1.88 K,0.32,2.12 K
8/12/19 17:35,0.24,1.88 K,0.32,2.11 K
8/12/19 17:40,0.24,1.88 K,0.32,2.11 K
8/12/19 17:45,0.24,1.88 K,0.32,2.10 K
8/12/19 17:50,0.24,1.88 K,0.32,2.11 K
8/12/19 17:55,0.24,1.88 K,0.32,2.11 K
8/12/19 18:00,0.24,1.87 K,0.32,2.11 K
8/12/19 18:05,0.23,1.87 K,0.32,2.10 K
8/12/19 18:10,0.23,1.87 K,0.32,2.11 K
8/12/19 18:15,0.23,1.87 K,0.32,2.10 K
8/12/19 18:20,0.23,1.87 K,0.32,2.10 K
8/12/19 18:25,0.23,1.87 K,0.32,2.10 K
8/12/19 18:30,0.23,1.87 K,0.32,2.10 K
8/12/19 18:35,0.23,1.87 K,0.32,2.10 K
8/12/19 18:40,0.23,1.87 K,0.32,2.11 K
8/12/19 18:45,0.23,1.87 K,0.32,2.11 K
8/12/19 18:50,0.23,1.87 K,0.32,2.11 K
8/12/19 18:55,0.23,1.87 K,0.32,2.11 K
8/12/19 19:00,0.23,1.87 K,0.32,2.11 K
8/12/19 19:05,0.23,1.87 K,0.31,2.10 K
8/12/19 19:10,0.23,1.87 K,0.32,2.10 K
8/12/19 19:15,0.23,1.87 K,0.32,2.10 K
8/12/19 19:20,0.23,1.87 K,0.31,2.10 K
8/12/19 19:25,0.23,1.87 K,0.31,2.10 K
8/12/19 19:30,0.23,1.87 K,0.31,2.09 K
8/12/19 19:35,0.23,1.87 K,0.31,2.09 K
8/12/19 19:40,0.23,1.87 K,0.31,2.09 K
8/12/19 19:45,0.23,1.87 K,0.31,2.09 K
8/12/19 19:50,0.23,1.87 K,0.31,2.09 K
8/12/19 19:55,0.23,1.87 K,0.31,2.09 K
8/12/19 20:00,0.23,1.87 K,0.31,2.09 K
8/12/19 20:05,0.23,1.87 K,0.31,2.09 K
8/12/19 20:10,0.23,1.87 K,0.31,2.09 K
8/12/19 20:15,0.23,1.86 K,0.31,2.08 K
8/12/19 20:20,0.23,1.86 K,0.31,2.09 K
8/12/19 20:25,0.23,1.86 K,0.31,2.09 K
8/12/19 20:30,0.23,1.86 K,0.31,2.09 K
8/12/19 20:35,0.23,1.86 K,0.31,2.09 K
8/12/19 20:40,0.23,1.87 K,0.31,2.08 K
8/12/19 20:45,0.23,1.86 K,0.31,2.09 K
8/12/19 20:50,0.23,1.87 K,0.31,2.09 K
8/12/19 20:55,0.23,1.87 K,0.31,2.08 K
8/12/19 21:00,0.23,1.87 K,0.31,2.08 K
8/12/19 21:05,0.23,1.87 K,0.31,2.08 K
8/12/19 21:10,0.23,1.87 K,0.31,2.08 K
8/12/19 21:15,0.23,1.87 K,0.31,2.08 K
8/12/19 21:20,0.23,1.87 K,0.31,2.07 K
8/12/19 21:25,0.23,1.86 K,0.31,2.08 K
8/12/19 21:30,0.23,1.87 K,0.31,2.08 K
8/12/19 21:35,0.23,1.87 K,0.31,2.08 K
8/12/19 21:40,0.23,1.87 K,0.31,2.08 K
8/12/19 21:45,0.23,1.87 K,0.31,2.07 K
8/12/19 21:50,0.23,1.87 K,0.31,2.08 K
8/12/19 21:55,0.23,1.87 K,0.31,2.08 K
8/12/19 22:00,0.23,1.87 K,0.31,2.08 K
8/12/19 22:05,0.23,1.86 K,0.31,2.08 K
8/12/19 22:10,0.23,1.86 K,0.31,2.07 K
8/12/19 22:15,0.23,1.86 K,0.31,2.08 K
8/12/19 22:20,0.23,1.86 K,0.31,2.08 K
8/12/19 22:25,0.23,1.86 K,0.31,2.08 K
8/12/19 22:30,0.23,1.86 K,0.31,2.08 K
8/12/19 22:35,0.23,1.87 K,0.3,2.07 K
8/12/19 22:40,0.23,1.87 K,0.31,2.07 K
8/12/19 22:45,0.23,1.86 K,0.31,2.08 K
8/12/19 22:50,0.23,1.87 K,0.31,2.07 K
8/12/19 22:55,0.23,1.87 K,0.3,2.07 K
8/12/19 23:00,0.23,1.86 K,0.31,2.07 K
8/12/19 23:05,0.23,1.87 K,0.3,2.07 K
8/12/19 23:10,0.23,1.86 K,0.31,2.08 K
8/12/19 23:15,0.23,1.86 K,0.3,2.07 K
8/12/19 23:20,0.23,1.86 K,0.31,2.08 K
8/12/19 23:25,0.23,1.86 K,0.31,2.07 K
8/12/19 23:30,0.23,1.86 K,0.31,2.07 K
8/12/19 23:35,0.23,1.87 K,0.3,2.07 K
8/12/19 23:40,0.23,1.86 K,0.3,2.07 K
8/12/19 23:45,0.23,1.86 K,0.3,2.06 K
8/12/19 23:50,0.23,1.86 K,0.3,2.07 K
8/12/19 23:55,0.23,1.86 K,0.3,2.07 K
8/13/19 0:00,0.23,1.86 K,0.3,2.07 K
8/13/19 0:05,0.23,1.86 K,0.3,2.07 K
8/13/19 0:10,0.23,1.86 K,0.31,2.08 K
8/13/19 0:15,0.23,1.86 K,0.3,2.06 K
8/13/19 0:20,0.23,1.86 K,0.3,2.06 K
8/13/19 0:25,0.23,1.86 K,0.3,2.07 K
8/13/19 0:30,0.23,1.86 K,0.3,2.07 K
8/13/19 0:35,0.23,1.86 K,0.31,2.07 K
8/13/19 0:40,0.23,1.86 K,0.3,2.06 K
8/13/19 0:45,0.23,1.86 K,0.3,2.06 K
8/13/19 0:50,0.23,1.86 K,0.3,2.07 K
8/13/19 0:55,0.23,1.86 K,0.3,2.07 K
8/13/19 1:00,0.23,1.86 K,0.3,2.06 K
8/13/19 1:05,0.23,1.86 K,0.3,2.06 K
8/13/19 1:10,0.23,1.86 K,0.31,2.07 K
8/13/19 1:15,0.23,1.86 K,0.3,2.06 K
8/13/19 1:20,0.23,1.86 K,0.3,2.06 K
8/13/19 1:25,0.23,1.86 K,0.3,2.07 K
8/13/19 1:30,0.23,1.86 K,0.3,2.05 K
8/13/19 1:35,0.23,1.86 K,0.3,2.06 K
8/13/19 1:40,0.23,1.86 K,0.3,2.06 K
8/13/19 1:45,0.23,1.86 K,0.3,2.07 K
8/13/19 1:50,0.23,1.86 K,0.3,2.06 K
8/13/19 1:55,0.23,1.86 K,0.3,2.06 K
8/13/19 2:00,0.23,1.86 K,0.3,2.06 K
8/13/19 2:05,0.23,1.86 K,0.3,2.07 K
8/13/19 2:10,0.23,1.86 K,0.3,2.05 K
8/13/19 2:15,0.23,1.86 K,0.3,2.06 K
8/13/19 2:20,0.23,1.86 K,0.3,2.06 K
8/13/19 2:25,0.23,1.86 K,0.3,2.06 K
8/13/19 2:30,0.23,1.86 K,0.3,2.05 K
8/13/19 2:35,0.23,1.86 K,0.3,2.06 K
8/13/19 2:40,0.23,1.86 K,0.3,2.05 K
8/13/19 2:45,0.23,1.86 K,0.3,2.05 K
8/13/19 2:50,0.23,1.86 K,0.3,2.05 K
8/13/19 2:55,0.23,1.86 K,0.3,2.06 K
8/13/19 3:00,0.23,1.86 K,0.3,2.06 K
8/13/19 3:05,0.23,1.86 K,0.3,2.05 K
8/13/19 3:10,0.23,1.86 K,0.3,2.05 K
8/13/19 3:15,0.23,1.86 K,0.3,2.05 K
8/13/19 3:20,0.23,1.86 K,0.3,2.05 K
8/13/19 3:25,0.23,1.86 K,0.3,2.05 K
8/13/19 3:30,0.23,1.86 K,0.3,2.05 K
8/13/19 3:35,0.23,1.86 K,0.3,2.05 K
8/13/19 3:40,0.23,1.85 K,0.3,2.06 K
8/13/19 3:45,0.23,1.86 K,0.3,2.05 K
8/13/19 3:50,0.23,1.86 K,0.3,2.05 K
8/13/19 3:55,0.23,1.86 K,0.3,2.05 K
8/13/19 4:00,0.23,1.86 K,0.3,2.05 K
8/13/19 4:05,0.23,1.86 K,0.3,2.06 K
8/13/19 4:10,0.23,1.86 K,0.3,2.06 K
8/13/19 4:15,0.23,1.86 K,0.3,2.05 K
8/13/19 4:20,0.23,1.86 K,0.3,2.05 K
8/13/19 4:25,0.23,1.85 K,0.3,2.05 K
